census_block_group,Median Esimated Visitor Count,Total Population,Percent Male,Median Age,Percent Two races excluding Some other race and three or more races,Percent White alone,Percent Black or African American alone,Percent American Indian and Alaska Native alone,Percent Native Hawaiian and Other Pacific Islander alone,Percent Some other race alone,Percent Two or more races,Percent Asian alone & Two races including Some other race,Total Households,Percent Households with one or more people under 18 years,Percent Households with one or more people 60 years and over,Percent over 25 without a high school diploma,Percent over 25 with a bachelor’s degree or higher,Percent Households Income in the past 12 months below poverty level,Median Household Income,Percent Household received Food Stamps/SNAP,Percent Households received Food Stamps/SNAP have disability,Percent Employed,Percent Civilian labor force,Cluster
360610161005,16.75176225974948,1315,0.4904942965779467,41.8,0.03650190114068441,0.7581749049429658,0.053231939163498096,0.0,0.0,0.0,0.03650190114068441,0.1520912547528517,751,0.05459387483355526,0.29027962716378164,0.08616187989556136,0.7841601392515231,0.0,90417.0,0.0,,0.9496676163342829,0.8007604562737642,1
360610161006,13.079513483097431,994,0.3903420523138833,40.3,0.01006036217303823,0.9185110663983904,0.012072434607645876,0.0,0.0,0.0,0.01006036217303823,0.05935613682092555,577,0.15077989601386482,0.28422876949740034,0.0,0.8392018779342723,0.1386481802426343,138523.0,0.0,,0.9477211796246648,0.7505030181086519,1
360610162001,13.039321669939186,1700,0.41352941176470587,44.3,0.0,0.26941176470588235,0.6223529411764706,0.0,0.0,0.05705882352941176,0.0,0.051176470588235295,868,0.3629032258064516,0.423963133640553,0.07996768982229402,0.3941841680129241,0.15668202764976955,53468.0,0.09907834101382487,0.4534883720930232,0.9719298245614036,0.5029411764705882,0
360610162002,13.145624567589886,1704,0.4178403755868544,40.1,0.039906103286384983,0.3045774647887324,0.26467136150234744,0.030516431924882632,0.0,0.13028169014084506,0.0539906103286385,0.2300469483568075,767,0.2803129074315515,0.4106910039113429,0.1036682615629984,0.5143540669856459,0.09908735332464146,52515.0,0.12777053455019555,0.5714285714285714,1.0,0.5023474178403756,3
360610162003,8.665562378797674,1446,0.3699861687413555,28.3,0.0,0.0,0.5235131396957123,0.0,0.0,0.4052558782849239,0.0,0.07123098201936376,563,0.31261101243339257,0.497335701598579,0.41016109045848825,0.10408921933085502,0.3587921847246892,23037.0,0.3605683836589698,0.32019704433497537,0.912280701754386,0.3941908713692946,2
360610162004,10.595166735022245,2907,0.4585483316133471,38.6,0.0,0.1909184726522188,0.6659786721706227,0.0,0.0,0.11145510835913312,0.0,0.031647746818025464,1162,0.2512908777969019,0.5120481927710844,0.1847345132743363,0.1886061946902655,0.45008605851979344,18529.0,0.427710843373494,0.7183098591549296,0.7262569832402235,0.36945304437564497,2
360610162005,9.788490120650463,1655,0.4821752265861027,38.1,0.012688821752265862,0.36435045317220544,0.32628398791540786,0.0,0.0,0.1190332326283988,0.04773413897280967,0.17764350453172206,835,0.13053892215568866,0.5652694610778443,0.14616755793226385,0.3538324420677362,0.3125748502994012,40451.0,0.15808383233532936,0.25,1.0,0.5009063444108761,3
360610163001,20.343839541547283,1775,0.5149295774647887,45.7,0.05295774647887324,0.9346478873239435,0.0,0.0,0.0,0.0,0.05295774647887324,0.012394366197183098,789,0.1977186311787072,0.34220532319391633,0.018867924528301886,0.9267053701015964,0.10139416983523447,178826.0,0.0,,0.9688850475367328,0.6518309859154929,1
360610163002,32.16160369257192,2195,0.4031890660592255,44.2,0.0,0.8984054669703873,0.012300683371298405,0.0,0.0,0.0,0.0,0.08929384965831436,1070,0.1925233644859813,0.5953271028037384,0.01107871720116618,0.8046647230320699,0.0,126234.0,0.0,,0.9496466431095406,0.5157175398633257,1
360610163003,7.968095617529881,499,0.56312625250501,40.4,0.06813627254509018,0.8837675350701403,0.0,0.0,0.0,0.0,0.06813627254509018,0.04809619238476954,279,0.11827956989247312,0.2831541218637993,0.10300429184549356,0.7060085836909872,0.1827956989247312,107344.0,0.07168458781362007,0.0,0.8423645320197044,0.8136272545090181,1
360610163004,9.431295219180024,626,0.5591054313099042,55.1,0.0463258785942492,0.8130990415335463,0.0,0.0,0.0,0.0,0.0463258785942492,0.14057507987220447,389,0.0,0.41645244215938304,0.039936102236421724,0.6757188498402555,0.12082262210796915,149886.0,0.0,,1.0,0.6357827476038339,1
360610163005,13.757797336944261,2172,0.4470534069981584,41.1,0.0,0.8715469613259669,0.01427255985267035,0.0,0.0,0.0,0.0,0.1141804788213628,1189,0.19428090832632464,0.3389402859545837,0.0,0.7343841214244017,0.13204373423044574,86883.0,0.01934398654331371,0.0,0.9710586443259712,0.6045119705340699,1
360610164001,7.4552432086370715,1382,0.4616497829232996,50.1,0.0,0.4963820549927641,0.15629522431259044,0.0,0.0,0.15701881331403764,0.10419681620839363,0.19030390738060785,532,0.2368421052631579,0.5244360902255639,0.17270194986072426,0.3454038997214485,0.4003759398496241,35625.0,0.3026315789473684,0.484472049689441,0.9028831562974204,0.4768451519536903,3
360610164002,9.996498801883579,2415,0.4525879917184265,37.8,0.0,0.3643892339544513,0.3105590062111801,0.007867494824016562,0.007453416149068324,0.1113871635610766,0.0,0.19834368530020705,1162,0.13941480206540444,0.3657487091222031,0.2903581267217631,0.35537190082644626,0.34681583476764194,28984.0,0.4440619621342513,0.4205426356589147,0.8499550763701708,0.4608695652173913,2
360610164003,9.333488826691546,1715,0.4005830903790088,34.7,0.022740524781341108,0.2606413994169096,0.4262390670553936,0.0,0.0,0.1107871720116618,0.022740524781341108,0.17959183673469387,680,0.31029411764705883,0.4235294117647059,0.24770642201834864,0.23185988323603,0.275,36250.0,0.3470588235294117,0.6144067796610171,0.9156804733727808,0.3941690962099125,2
360610164004,14.957742797397769,1962,0.3919469928644241,30.4,0.024974515800203875,0.34046890927624873,0.2150866462793068,0.0,0.0,0.15851172273190622,0.024974515800203875,0.2609582059123344,709,0.4682651622002821,0.2849083215796897,0.35603996366939145,0.1080835603996367,0.5782792665726375,19375.0,0.5952045133991537,0.5687203791469194,0.7869918699186992,0.3134556574923548,2
360610165001,6.341090773511563,1349,0.4877687175685693,53.4,0.009636767976278724,0.816160118606375,0.0,0.0,0.0,0.01111934766493699,0.009636767976278724,0.16308376575240918,651,0.08602150537634409,0.5576036866359447,0.02885408079142622,0.8252267106347898,0.036866359447004615,221058.0,0.0,,0.9634015069967709,0.6886582653817642,1
360610165002,12.26939719197634,1207,0.4051367025683513,48.0,0.014913007456503728,0.9063794531897266,0.0,0.0,0.0,0.014084507042253518,0.014913007456503728,0.06462303231151616,695,0.14964028776978416,0.4,0.01557935735150925,0.8179162609542356,0.09928057553956834,181008.0,0.0,,0.9858956276445698,0.5874067937033969,1
360610165003,24.86663075035168,1607,0.4872433105164904,42.8,0.009956440572495331,0.9632856253889236,0.0,0.0,0.0,0.0,0.009956440572495331,0.026757934038581208,710,0.3,0.3535211267605633,0.018196856906534328,0.9545078577336642,0.02112676056338028,185735.0,0.02112676056338028,0.0,0.9817400644468314,0.5793403858120721,1
360610165004,17.077860352575186,1125,0.4471111111111111,41.5,0.033777777777777775,0.6791111111111111,0.0,0.0,0.0,0.2364444444444445,0.033777777777777775,0.050666666666666665,443,0.25733634311512416,0.3860045146726862,0.12946979038224415,0.6621454993834772,0.15124153498871332,250001.0,0.15124153498871332,1.0,1.0,0.5413333333333333,1
360610165005,21.809436882415966,1224,0.3995098039215687,37.0,0.013888888888888888,0.7393790849673203,0.20098039215686275,0.0,0.0,0.0,0.013888888888888888,0.0457516339869281,657,0.1324200913242009,0.3287671232876712,0.07007575757575757,0.771780303030303,0.0426179604261796,159539.0,0.0,,0.9900621118012424,0.6576797385620915,1
360610166001,4.357142857142857,366,0.4207650273224044,38.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,234,0.09401709401709403,0.3461538461538461,0.19407894736842105,0.5328947368421053,0.3461538461538461,66667.0,0.3461538461538461,1.0,1.0,0.5765027322404371,3
360610166002,17.207574395909017,1710,0.416374269005848,29.1,0.01988304093567252,0.643859649122807,0.07251461988304092,0.0,0.0,0.2450292397660819,0.01988304093567252,0.018713450292397658,581,0.4819277108433735,0.1962134251290878,0.37636544190665344,0.23435948361469716,0.24440619621342516,32725.0,0.4113597246127367,0.506276150627615,0.9693877551020408,0.4584795321637427,2
360610166003,12.95704478805652,1587,0.4335223692501575,31.1,0.01701323251417769,0.4448645242596093,0.3056080655324512,0.0,0.0,0.14681789540012602,0.01701323251417769,0.0856962822936358,580,0.06551724137931035,0.0896551724137931,0.15676567656765678,0.5453795379537953,0.1103448275862069,87768.0,0.06379310344827586,1.0,0.9781704781704782,0.6061751732829238,1
360610166004,8.304433064611537,1010,0.6128712871287129,34.5,0.0,0.6415841584158416,0.028712871287128718,0.016831683168316833,0.0,0.25544554455445545,0.01782178217821782,0.05742574257425743,529,0.08695652173913042,0.4158790170132325,0.1282051282051282,0.493006993006993,0.29300567107750475,46736.0,0.19659735349716445,0.15384615384615385,0.9309352517985612,0.6881188118811881,1
360610166005,7.360713923537166,633,0.4913112164296998,32.5,0.0,0.37598736176935227,0.017377567140600316,0.0,0.0,0.6066350710900474,0.0,0.0,230,0.33043478260869563,0.23043478260869565,0.3295238095238095,0.24952380952380954,0.2478260869565217,26908.0,0.26521739130434785,0.7868852459016392,0.8830083565459609,0.5671406003159558,2
360610166006,7.0114754098360645,1071,0.3734827264239029,51.6,0.0,0.4481792717086835,0.2166199813258637,0.04295051353874883,0.0,0.19887955182072828,0.0,0.09337068160597572,665,0.09172932330827067,0.4481203007518797,0.34459459459459457,0.09684684684684684,0.5067669172932331,13082.0,0.5037593984962406,0.4925373134328357,0.9309090909090908,0.2567693744164332,2
360610167001,11.639751552795026,937,0.4525080042689434,47.7,0.0,0.9327641408751334,0.0448239060832444,0.0,0.0,0.0,0.0,0.0224119530416222,452,0.2831858407079646,0.4314159292035398,0.0,0.8890429958391124,0.06415929203539822,209205.0,0.0,,0.975,0.6403415154749199,1
360610167002,11.8005540166205,1065,0.38028169014084506,43.7,0.014084507042253518,0.7934272300469484,0.01971830985915493,0.0,0.0,0.0,0.014084507042253518,0.1727699530516432,674,0.1083086053412463,0.4643916913946588,0.02098635886673662,0.9296956977964324,0.02818991097922848,148500.0,0.0,,0.9533132530120482,0.6234741784037559,1
360610167003,15.875754219940267,1532,0.4823759791122715,44.1,0.05156657963446475,0.7872062663185379,0.0097911227154047,0.0,0.0,0.03263707571801567,0.06135770234986945,0.11879895561357702,672,0.23660714285714285,0.3943452380952381,0.0,0.7980513728963685,0.13839285714285715,238125.0,0.0,,0.9797211660329532,0.5150130548302873,1
360610167004,18.121187960932826,1572,0.4293893129770993,34.1,0.024173027989821884,0.7627226463104325,0.0,0.010814249363867684,0.0,0.010814249363867684,0.024173027989821884,0.19147582697201015,739,0.2746955345060893,0.2124492557510149,0.0,0.9553805774278216,0.016238159675236806,203451.0,0.023004059539918808,0.0,0.9617097061442564,0.7143765903307888,1
360610167005,12.5023988005997,1083,0.4367497691597415,46.5,0.1902123730378578,0.7202216066481995,0.0,0.0,0.0,0.0,0.1902123730378578,0.08956602031394276,530,0.15283018867924528,0.4433962264150944,0.023391812865497075,0.7988304093567251,0.19622641509433966,168833.0,0.0339622641509434,0.0,0.9029733959311425,0.5900277008310251,1
360610168001,8.765525982256019,1729,0.556390977443609,29.9,0.0,0.23597455176402546,0.4719491035280509,0.019664545980335454,0.0,0.1659919028340081,0.0,0.1064198958935801,633,0.4502369668246445,0.37282780410742494,0.2907949790794979,0.21234309623430964,0.5055292259083728,17554.0,0.5086887835703001,0.36645962732919257,0.7704194260485652,0.26200115673799884,2
360610168002,8.118566890146456,2397,0.4388819357530246,40.3,0.050479766374634964,0.5185648727576136,0.2761785565289946,0.008343763037129746,0.0,0.11931581143095535,0.050479766374634964,0.027117229870671673,1025,0.29073170731707315,0.36390243902439023,0.28253760627861346,0.315892740353172,0.4097560975609756,31047.0,0.3648780487804878,0.4866310160427808,0.8888888888888888,0.34918648310387984,2
360610168003,15.453125,989,0.5813953488372093,64.9,0.0,0.4580384226491405,0.27199191102123355,0.0,0.0,0.19312436804853386,0.0,0.07684529828109203,168,0.04166666666666666,0.5952380952380952,0.2855591748099892,0.1487513572204126,0.05357142857142857,,0.047619047619047616,1.0,0.9262295081967212,0.2467138523761375,3
360610169001,20.222996515679444,1451,0.4052377670572019,48.3,0.0,0.9221226740179188,0.0,0.0,0.0,0.0,0.0,0.07787732598208133,779,0.11938382541720155,0.5134788189987163,0.037984496124031014,0.8372093023255814,0.1514762516046213,132818.0,0.0,,1.0,0.5954514128187457,1
360610169002,31.8468085106383,1871,0.5029396044895778,43.8,0.0,0.8866916087653661,0.0,0.0,0.0,0.0769641902725815,0.0,0.036344200962052375,909,0.16721672167216722,0.4147414741474148,0.04817618719889883,0.9160357880247764,0.0,119007.0,0.0,,0.9641544117647058,0.581507215392838,1
360610169003,10.232568600989653,1265,0.4529644268774704,34.8,0.02292490118577075,0.9051383399209486,0.0,0.0,0.0,0.0,0.02292490118577075,0.07193675889328062,590,0.2322033898305085,0.3474576271186441,0.0,0.9688841201716738,0.0,151389.0,0.0,,0.9897435897435898,0.616600790513834,1
360610169004,15.066260760025196,1644,0.4057177615571776,31.5,0.0,0.5352798053527981,0.040145985401459854,0.0,0.0,0.3150851581508516,0.0,0.10948905109489053,587,0.19931856899488928,0.4838160136286201,0.23892519970951345,0.5504720406681191,0.17035775127768313,99837.0,0.02555366269165247,1.0,0.9172932330827068,0.5663017031630171,3
360610169005,16.4047619047619,689,0.602322206095791,54.2,0.02467343976777939,0.9753265602322206,0.0,0.0,0.0,0.0,0.02467343976777939,0.0,434,0.055299539170506916,0.4539170506912442,0.0,0.9418416801292409,0.06451612903225806,161453.0,0.0,,1.0,0.737300435413643,1
360610169006,25.75221238938053,1455,0.4618556701030928,39.2,0.0,0.7250859106529209,0.0,0.0,0.0,0.0,0.0,0.27491408934707906,752,0.18617021276595744,0.22739361702127656,0.0,0.8647959183673469,0.0,121034.0,0.0,,1.0,0.7491408934707904,1
360610170001,8.701949860724234,1562,0.4212548015364917,60.5,0.028809218950064018,0.2272727272727273,0.18886043533930855,0.0,0.0,0.2714468629961588,0.028809218950064018,0.28361075544174136,768,0.10677083333333333,0.7109375,0.33623819898329704,0.2222222222222222,0.24609375,28125.0,0.3893229166666667,0.43478260869565216,0.8792270531400966,0.3975672215108835,3
360610170002,12.576248097963916,1168,0.4982876712328767,38.4,0.0,0.577054794520548,0.19434931506849315,0.0,0.0,0.12756849315068494,0.0,0.10102739726027396,574,0.14982578397212545,0.4250871080139373,0.2998897464167585,0.2249173098125689,0.2543554006968641,26719.0,0.4843205574912892,0.5755395683453237,0.9089184060721064,0.4511986301369863,2
360610170003,9.447844565877354,1286,0.3740279937791602,35.5,0.020995334370139968,0.5528771384136858,0.20917573872472786,0.08631415241057543,0.0,0.09409020217729394,0.020995334370139968,0.03654743390357698,490,0.13877551020408166,0.2591836734693877,0.2001943634596696,0.4266277939747328,0.09183673469387756,62111.0,0.16326530612244894,1.0,0.9468223086900128,0.5995334370139969,3
360610170004,13.146391353287905,2672,0.438997005988024,42.7,0.027694610778443117,0.3480538922155689,0.32073353293413176,0.0,0.0,0.11938622754491017,0.03705089820359282,0.1841317365269461,1095,0.2191780821917808,0.4703196347031963,0.1933066933066933,0.2312687312687313,0.22009132420091326,36901.0,0.2593607305936073,0.4119718309859155,0.9570724841660804,0.531811377245509,3
360610170005,8.857214923013217,1141,0.4925503943908852,29.4,0.04645048203330412,0.5696757230499562,0.004382120946538125,0.0,0.0,0.17879053461875544,0.061349693251533735,0.2007011393514461,476,0.2352941176470588,0.12605042016806722,0.3737113402061856,0.4265463917525773,0.1953781512605042,44091.0,0.07983193277310924,0.0,0.9632867132867132,0.5013146362839614,3
360610171001,12.557968253968255,1576,0.41243654822335024,35.7,0.0,0.9631979695431472,0.005710659898477157,0.0,0.0,0.0,0.0,0.031091370558375638,686,0.08600583090379009,0.5466472303206997,0.12342941611234295,0.6740576496674058,0.2405247813411079,82917.0,0.058309037900874626,0.0,0.9274673008323424,0.5336294416243654,1
360610171002,12.505187025131507,1463,0.404647983595352,55.1,0.0,0.9842788790157212,0.005468215994531784,0.0,0.0,0.010252904989747095,0.0,0.0,787,0.2325285895806861,0.5781448538754765,0.07773851590106008,0.7968197879858657,0.15501905972045746,127578.0,0.16645489199491742,0.4045801526717557,0.9349680170575692,0.6411483253588517,1
360610171003,11.214828797097935,1221,0.438984438984439,52.4,0.0,0.8984438984438985,0.01883701883701884,0.0,0.0,0.0,0.0,0.08271908271908272,651,0.12135176651305685,0.4254992319508449,0.038530465949820784,0.717741935483871,0.2334869431643625,156359.0,0.2549923195084485,0.7228915662650603,0.938953488372093,0.5634725634725635,1
360610171004,16.209987195902688,855,0.504093567251462,46.0,0.0,0.936842105263158,0.0304093567251462,0.0,0.0,0.0,0.0,0.032748538011695916,399,0.16040100250626566,0.4987468671679198,0.0,0.8154311649016641,0.11779448621553885,157356.0,0.06265664160401002,1.0,1.0,0.7333333333333333,1
360610171005,23.51258373698856,1831,0.482796286182414,45.5,0.02676133260513381,0.9148006553795741,0.042599672310213,0.0,0.0,0.0,0.02676133260513381,0.01583833970507919,877,0.1904218928164196,0.2633979475484607,0.027952480782669462,0.9224318658280922,0.0,250001.0,0.0,,0.9890909090909092,0.7509557618787548,1
360610171006,22.33888616691164,1748,0.3718535469107552,41.5,0.08752860411899313,0.8741418764302059,0.0,0.0,0.0,0.009725400457665906,0.08752860411899313,0.028604118993135013,617,0.4003241491085899,0.31766612641815234,0.0,0.9412780656303972,0.0,250001.0,0.0,,1.0,0.5652173913043478,1
360610172001,13.562632696390658,1597,0.5723231058234189,38.6,0.10644959298685036,0.4308077645585473,0.27927363807138383,0.0,0.0,0.15654351909830932,0.10644959298685036,0.02692548528490921,779,0.060333761232349174,0.4197689345314506,0.13322368421052633,0.5041118421052632,0.14890885750962773,67525.0,0.24775353016688065,0.5751295336787565,0.8666666666666667,0.5259862241703194,3
360610172002,6.408639121915956,1039,0.4177093358999038,35.9,0.0,0.18575553416746876,0.6207892204042348,0.0,0.0,0.17131857555341676,0.014436958614051972,0.02213666987487969,452,0.27876106194690264,0.2964601769911505,0.2921511627906977,0.12063953488372095,0.4800884955752213,,0.3407079646017699,0.8961038961038961,0.7201017811704835,0.3782483156881617,2
360610172003,11.802914438502677,807,0.5489467162329615,27.8,0.0,0.11648079306071872,0.7087980173482032,0.0,0.0,0.1412639405204461,0.03345724907063197,0.03345724907063197,298,0.4228187919463087,0.2818791946308725,0.3877118644067797,0.13135593220338984,0.39932885906040266,,0.7953020134228188,0.29957805907173,0.7822784810126582,0.4894671623296159,2
360610172004,3.5501204448772485,784,0.3737244897959184,30.7,0.0931122448979592,0.5471938775510204,0.026785714285714284,0.0,0.0,0.2295918367346939,0.0931122448979592,0.10331632653061223,395,0.18987341772151897,0.20506329113924046,0.19326241134751773,0.4024822695035461,0.28860759493670884,45859.0,0.07848101265822785,0.5161290322580645,0.8467023172905526,0.7155612244897959,1
360610172005,10.863772048846677,903,0.43521594684385373,37.3,0.0,0.4086378737541528,0.097452934662237,0.0,0.0,0.42967884828349945,0.0,0.06423034330011074,277,0.4657039711191336,0.2346570397111913,0.4220032840722496,0.22495894909688013,0.07942238267148015,,0.6678700361010831,0.3243243243243243,0.8792756539235412,0.5503875968992248,2
360610173001,9.130016358775883,808,0.3094059405940594,41.9,0.0,0.9393564356435644,0.060643564356435635,0.0,0.0,0.0,0.0,0.0,387,0.28165374677002586,0.3152454780361757,0.0,0.9152249134948096,0.0,147944.0,0.0,,1.0,0.41336633663366334,1
360610173002,8.581841627871396,649,0.31278890600924497,31.3,0.03697996918335902,0.8582434514637904,0.10477657935285054,0.0,0.0,0.0,0.03697996918335902,0.0,410,0.07560975609756097,0.2634146341463415,0.03889789303079417,0.8395461912479741,0.18292682926829268,,0.0,,0.8904665314401623,0.7596302003081664,1
360610173003,12.880850142532385,1695,0.5227138643067847,49.1,0.06784660766961652,0.5339233038348082,0.0005899705014749262,0.0,0.0,0.0,0.21238938053097345,0.3976401179941003,918,0.12962962962962962,0.3888888888888889,0.2034805890227577,0.6646586345381527,0.02832244008714597,180536.0,0.1328976034858388,0.7868852459016393,0.9141370338248048,0.6802359882005901,1
360610173004,20.494066882416398,1058,0.3998109640831758,39.6,0.0,0.7022684310018904,0.022684310018903597,0.0,0.0,0.02551984877126654,0.0,0.2495274102079395,688,0.1119186046511628,0.4912790697674418,0.08540540540540541,0.6940540540540541,0.11482558139534885,111747.0,0.11482558139534885,1.0,1.0,0.6568998109640832,1
360610173005,31.405874641250048,1319,0.378316906747536,40.0,0.0,0.7748294162244125,0.10765731614859744,0.0,0.0,0.0,0.0,0.11751326762699014,535,0.18130841121495328,0.6093457943925233,0.0769990128331688,0.7976307996051333,0.3177570093457944,,0.4299065420560748,0.9043478260869564,1.0,0.3593631539044731,3
360610173006,20.448598130841123,1094,0.5155393053016454,42.2,0.0,0.9826325411334552,0.01736745886654479,0.0,0.0,0.0,0.0,0.0,502,0.11155378486055777,0.35856573705179284,0.0,0.8211559432933478,0.0,148023.0,0.0,,1.0,0.6873857404021938,1
360610173007,11.636978516978516,957,0.284221525600836,54.9,0.0,0.7899686520376176,0.03761755485893417,0.0,0.0,0.006269592476489028,0.0,0.16614420062695925,558,0.08602150537634409,0.3870967741935484,0.0022624434389140274,0.8687782805429864,0.0,,0.0,,0.9908814589665652,0.6875653082549634,1
360610174011,11.478963038061442,2148,0.4408752327746741,24.0,0.027001862197392926,0.035381750465549346,0.5772811918063314,0.0,0.0,0.2946927374301676,0.027001862197392926,0.06564245810055866,688,0.561046511627907,0.434593023255814,0.4649859943977591,0.03734827264239029,0.5290697674418605,16680.0,0.561046511627907,0.3782383419689119,0.743879472693032,0.2472067039106145,2
360610174012,11.834111435037002,1605,0.3588785046728972,47.6,0.038629283489096576,0.1750778816199377,0.4311526479750779,0.02367601246105919,0.0,0.2180685358255452,0.07912772585669782,0.1133956386292835,781,0.24583866837387966,0.3879641485275288,0.309287646528404,0.3624887285843102,0.440460947503201,22019.0,0.2381562099871959,0.4623655913978494,0.9422150882825041,0.3881619937694704,2
360610174013,5.868447032723238,881,0.4177071509648127,53.2,0.03518728717366629,0.4880817253121453,0.2951191827468785,0.0,0.0,0.14642451759364358,0.03518728717366629,0.03518728717366629,579,0.11053540587219343,0.4041450777202073,0.04743589743589744,0.5769230769230769,0.20898100172711573,64044.0,0.17443868739205526,0.5346534653465347,0.9273743016759776,0.6095346197502838,1
360610174021,10.900749428580458,2375,0.4458947368421053,36.6,0.03157894736842105,0.30357894736842106,0.41178947368421054,0.0,0.0,0.15452631578947368,0.04252631578947368,0.09852631578947367,1015,0.20394088669950736,0.3684729064039409,0.13503043718871058,0.4427227448810183,0.2433497536945813,47411.0,0.20591133004926107,0.5167464114832536,0.9472477064220184,0.5507368421052632,0
360610175001,23.42079453755432,2102,0.4509990485252141,40.3,0.0,0.9029495718363464,0.035204567078972404,0.061845861084681264,0.0,0.0,0.0,0.0,941,0.2359192348565356,0.3974495217853348,0.0,0.8773841961852861,0.02763018065887354,153750.0,0.04569606801275239,0.0,1.0,0.4709800190294957,1
360610175002,23.033835865721773,1497,0.3934535738142952,57.8,0.0,0.7969271877087508,0.07949231796927188,0.0,0.0,0.04342017368069472,0.0,0.08016032064128256,589,0.09168081494057724,0.3378607809847199,0.053090909090909084,0.7120000000000001,0.0,95856.0,0.0,,1.0,0.4562458249832999,1
360610175003,25.55913261050875,2099,0.407336827060505,41.7,0.0252501191043354,0.9009051929490234,0.03334921391138637,0.0,0.0,0.0,0.0252501191043354,0.040495474035254886,961,0.2830385015608741,0.4984391259105099,0.0,0.8221216041397154,0.05931321540062435,250001.0,0.0,,1.0,0.4978561219628394,1
360610175004,17.672723507791062,1228,0.4454397394136808,58.5,0.0,0.8957654723127035,0.0032573289902280127,0.0,0.0,0.0,0.0,0.1009771986970684,737,0.036635006784260515,0.4721845318860245,0.0,0.948006932409012,0.036635006784260515,250001.0,0.0,,1.0,0.8110749185667753,1
360610175005,19.983402489626556,1204,0.4700996677740864,57.2,0.027408637873754152,0.8687707641196013,0.030730897009966774,0.0,0.0,0.0008305647840531563,0.027408637873754152,0.07225913621262459,631,0.06339144215530904,0.3787638668779715,0.004780114722753346,0.739961759082218,0.0,214440.0,0.0,,0.972192513368984,0.776578073089701,1
360610175006,18.400179689254774,1472,0.4293478260869565,41.2,0.0,0.8491847826086957,0.13111413043478262,0.0,0.0,0.0,0.0,0.01970108695652174,636,0.21226415094339626,0.29245283018867924,0.0,0.8927659574468085,0.014150943396226415,174911.0,0.0,,1.0,0.6847826086956522,1
360610175007,10.024985912782947,956,0.4853556485355648,38.9,0.029288702928870293,0.7280334728033473,0.03347280334728033,0.0,0.0,0.0,0.029288702928870293,0.20920502092050208,452,0.31194690265486724,0.4446902654867257,0.0,0.7673716012084593,0.1902654867256637,,0.0,,1.0,0.5449790794979079,1
360610177001,15.987762237762242,1239,0.4527845036319613,46.7,0.1016949152542373,0.4874899112187248,0.07586763518966909,0.0,0.0,0.2929782082324455,0.1016949152542373,0.041969330104923326,660,0.2136363636363636,0.3772727272727273,0.11897435897435896,0.6892307692307692,0.1621212121212121,59625.0,0.2,0.4696969696969697,1.0,0.4899112187247781,3
360610177002,15.147190398254228,888,0.581081081081081,55.3,0.0,0.6058558558558559,0.2432432432432433,0.0,0.0,0.15090090090090091,0.0,0.0,527,0.07020872865275142,0.5104364326375711,0.02688860435339309,0.47119078104993606,0.14800759013282733,71110.0,0.1062618595825427,0.375,0.8241106719367589,0.5698198198198198,3
360610177003,9.67711196628184,779,0.417201540436457,33.4,0.060333761232349174,0.8138639281129654,0.006418485237483954,0.03722721437740693,0.0,0.0,0.060333761232349174,0.0821566110397946,368,0.15217391304347827,0.12228260869565218,0.0032206119162640897,0.9227053140096618,0.2255434782608696,97065.0,0.0,,0.911149825783972,0.7368421052631579,1
360610177004,18.984092940125112,1775,0.3887323943661972,33.3,0.0,0.428169014084507,0.4884507042253522,0.0,0.0,0.05295774647887324,0.0,0.030422535211267605,677,0.4933530280649926,0.4091580502215657,0.08752166377816291,0.5866551126516465,0.24519940915805025,,0.379615952732644,0.4513618677042801,0.9161747343565524,0.4771830985915493,0
360610177005,19.227884243128145,1382,0.4384949348769899,50.2,0.06874095513748191,0.6193921852387844,0.16859623733719248,0.0,0.0,0.019536903039073805,0.10998552821997104,0.12373371924746746,555,0.16576576576576574,0.4792792792792793,0.0,0.8431558935361216,0.041441441441441434,210592.0,0.0,,1.0,0.6874095513748191,1
360610177006,16.14876033057851,977,0.38178096212896623,67.6,0.02354145342886387,0.924257932446264,0.0,0.0,0.0,0.0,0.02354145342886387,0.052200614124872056,627,0.0685805422647528,0.7527910685805422,0.136568848758465,0.7223476297968398,0.21212121212121213,57205.0,0.21212121212121213,1.0,1.0,0.4176049129989765,3
360610177007,13.374149659863946,983,0.4109867751780265,49.8,0.0681586978636826,0.6185147507629705,0.266531027466938,0.0,0.0,0.0,0.0681586978636826,0.04679552390640895,550,0.21818181818181814,0.7709090909090909,0.13527851458885942,0.5822281167108754,0.18545454545454546,27464.0,0.2509090909090909,0.7681159420289855,0.7529976019184652,0.4242115971515768,3
360610177008,16.130550284629983,1242,0.5692431561996779,45.6,0.012882447665056359,0.8695652173913043,0.0853462157809984,0.0,0.0,0.020128824476650563,0.012882447665056359,0.012077294685990338,656,0.11432926829268293,0.4451219512195122,0.05297397769516728,0.9070631970260224,0.11432926829268293,92175.0,0.08231707317073171,0.0,1.0,0.7657004830917874,1
