poi_cbg,naics_code,density
360050225001,813110,0.01026694045174538
360050225002,621610,0.005829015544041451
360050225002,624410,0.0006148800983808157
360050225003,722511,0.011346054667354308
360050225004,611110,0.00024434156378600825
360050225004,624410,0.0002636316872427983
360050225004,722511,0.05070196083288947
360050225004,812112,0.0013808748828722198
360050225006,446110,0.011793347138808622
360050225006,621111,0.0019693654266958426
360050227011,445110,0.007824033067611456
360050227011,446110,0.0003614022406938923
360050227011,722511,0.1037394451145959
360050227011,813110,0.0029142381348875933
360050227012,446110,0.03556771545827633
360050227013,447110,0.001808972503617945
360050227013,482111,5.361930294906166e-05
360050227013,621210,0.0010399954742421659
360050227013,622310,0.0005094892370398676
360050227013,713990,0.00344
360050227013,722511,0.039730767176184185
360050227013,811192,0.0002003606491685033
360050227013,813110,0.0018961732093340433
360050227021,445110,0.007502467917077986
360050227021,446110,0.013426156141223273
360050227021,446191,0.01903007980356047
360050227021,611110,0.001339644547646691
360050227021,624410,0.0008930963650977939
360050227021,713990,0.002461538461538461
360050227021,722511,0.09747996684166896
360050227021,722513,0.037799043062200964
360050227021,812111,0.00015205656504219567
360050227031,446110,0.008114178077229587
360050227031,622110,0.004789379765381
360050228001,611110,0.0006711854827052885
360050228001,621111,0.005702066999287242
360050228001,621493,0.007057075646898602
360050228001,624410,0.000206996481059822
360050228001,722511,0.05546580506192784
360050228001,812199,0.0003311806590495115
360050228002,446110,0.011689691817215728
360050228002,531311,0.002537408112242994
360050228002,621210,0.02155887230514096
360050228003,445120,0.0007296987386636089
360050228003,446110,0.0017386768669042858
360050228003,519120,0.0034082106893880714
360050228003,621210,0.005258360793661923
360050228003,722511,0.03742399554484989
360050228004,448120,0.006496245676200118
360050228004,722511,0.0039210145183510535
360050229011,621210,0.0010859447719515976
360050229011,621492,0.008379888268156423
360050229015,813110,0.0205602463602774
360050229021,443142,0.007840342124019958
360050229021,611110,0.0004551247041689423
360050229021,812990,0.006134969325153374
360050229022,445110,0.002547307132459971
360050229022,621111,0.0038677918424753865
360050229022,722511,0.04807692307692308
360050230001,445210,0.0125
360050230001,531130,0.0016521878164472634
360050230001,722410,0.016093635698610095
360050230001,722511,0.001030155459823937
360050230002,447110,0.010727118325543903
360050230002,722511,0.024553571428571428
360050230002,812113,0.0015342291820971325
360050230002,813110,0.002710027100271003
360050231001,441120,0.0003313452617627568
360050231001,442110,0.0029411764705882357
360050231001,443142,0.006078224101479916
360050231001,444110,0.0012342292923752055
360050231001,445120,0.019034354688950792
360050231001,447110,0.009352462529191603
360050231001,488410,0.00021734405564007825
360050231001,623110,0.005695530456607781
360050231001,722511,0.015536740695787478
360050231001,722513,0.02612986889897451
360050231001,722515,0.08327024981074943
360050231001,811111,0.004056756034973236
360050232001,445110,0.004251034791363687
360050232001,445292,0.00546448087431694
360050232001,447110,0.04036908881199538
360050232001,621610,0.0029566360052562424
360050232001,713990,0.009902081863091038
360050232001,812113,0.002246686137946529
360050232002,311811,0.002102803738317757
360050232002,443142,0.005188067444876783
360050232002,446110,0.002896684905053106
360050232002,624410,0.010231923601637109
360050232002,722511,0.02038216560509554
360050232002,813110,0.0005617569566783539
360050233011,453310,0.016049382716049384
360050233011,611110,0.003616636528028933
360050233011,713990,0.002920905808992452
360050233011,811111,0.0003614544928793465
360050233011,812113,0.00039900249376558606
360050233011,813110,0.000206996481059822
360050233012,722511,0.033057851239669415
360050233013,0,0.028571428571428567
360050233013,517312,0.017316017316017316
360050233013,624410,0.0010700389105058367
360050233013,722511,0.03736542115262825
360050233014,445110,0.01029362132973338
360050233014,611110,0.0002945136317738136
360050233014,621111,0.0007317965605561652
360050233014,621330,0.0047954866008462615
360050233014,624410,0.0006942107034668462
360050233021,445110,0.01577538259034808
360050233021,446110,0.017364341085271316
360050233021,611110,0.003506841779550299
360050233021,813110,0.0003835826620636747
360050233022,446110,0.06792873051224944
360050233022,611692,0.0009926901904160274
360050233022,812112,0.00877808988764045
360050235011,445110,0.0035879610137664374
360050235011,446110,0.0035645328976682007
360050235011,621111,0.0010795250089960418
360050235011,621210,0.003598416696653473
360050235011,624410,0.011184451778511184
360050235011,722511,0.07206855052114926
360050235011,813110,0.0016665020893595899
360050235021,311811,0.007356453616126875
360050235021,443142,0.00012732365673542143
360050235021,445110,0.00046428080209975344
360050235021,446110,0.005997037781464673
360050235021,621210,0.0009805844283192783
360050235021,722511,0.017540060632308358
360050235023,722511,0.08928571428571429
360050235023,813110,0.0007855459544383348
360050235024,446110,0.0003322811098189068
360050235024,621210,0.0005317734645041213
360050235024,621399,0.00026588673225206064
360050235024,722511,0.004984216647283602
360050235024,812112,0.004317789291882556
360050236001,311811,0.005951603897482679
360050236001,444110,0.004004004004004004
360050236001,445110,0.0039215686274509795
360050236001,722511,0.011957484499557131
360050236001,812199,0.0042780748663101605
360050236002,311811,0.014376321353065541
360050236002,446110,0.001965923984272608
360050236002,611692,0.0055155875299760185
360050236002,621210,0.0032362459546925572
360050236002,722511,0.04068522483940043
360050237021,442110,0.007346189164370982
360050237021,443142,0.0007926214151895086
360050237021,445110,0.006127447987913105
360050237021,448120,0.002010983061334984
360050237021,448130,0.0005287878316588384
360050237021,448140,0.0039406823602613295
360050237021,448210,0.04418262150220914
360050237021,621111,3.110516656816697e-05
360050237021,713940,0.0247578040904198
360050237021,722511,0.0618860510805501
360050237021,722513,0.0684600276998286
360050237021,812113,0.0009994003597841297
360050237031,311811,0.0058972198820556035
360050237031,443142,0.0017748478701825558
360050237031,445110,0.0007980114008474495
360050237031,445120,0.0004484304932735426
360050237031,445220,0.0005403218452488888
360050237031,446110,0.002535496957403651
360050237031,446191,0.0032573289902280127
360050237031,448110,0.0009057971014492754
360050237031,517312,0.001865671641791045
360050237031,522110,0.0005311182983256798
360050237031,611620,0.00036403349108117945
360050237031,722320,0.010805034433626216
360050237031,722511,0.022091829720936627
360050237031,722513,0.008917197452229299
360050237031,722515,0.01122676153593989
360050237032,722511,0.0020029139692801473
360050237032,722513,0.024105186267348432
360050237033,611110,0.0010960906101571063
360050237033,624410,0.0007104290991759024
360050237033,722511,0.02434593023255814
360050237041,445110,0.002725516392891127
360050237041,722515,0.02557148392096087
360050237042,446110,0.0015735641227380016
360050237042,611110,8.621990386480719e-05
360050237042,722511,0.030685758132661375
360050237043,611110,0.00133422281521014
360050237043,722511,0.014204239750349726
360050238001,448140,0.0016544702513522113
360050238001,621610,6.766792641789681e-06
360050238001,624410,0.0006796941376380628
360050238001,811111,0.001755926251097454
360050238001,811192,0.003900390039003901
360050238001,812930,0.0027657926761809936
360050238002,531210,0.002098391233387736
360050238002,722515,0.010831721470019342
360050238002,812112,0.0034632034632034628
360050238003,445110,0.007713073659853451
360050238003,453110,0.011458034947006588
360050238003,532289,0.0004791566842357451
360050238003,624410,0.0014742920326801402
360050238003,722511,0.019821605550049557
360050238003,722513,0.04986149584487535
360050238003,812112,0.007252946509519492
360050239001,443142,0.00380517503805175
360050239001,446110,0.0007519577064428612
360050239001,512131,0.016960651289009497
360050239001,517312,0.0011979634621144056
360050239001,611110,0.0005833333333333334
360050239001,621210,0.00936093609360936
360050239001,621511,0.0006240898689411276
360050239001,624410,0.002200040896333161
360050239001,722511,0.01436430317848411
360050239001,722513,0.0136275146009085
360050239001,812112,0.00044431279620853084
360050239001,813110,0.000643915003219575
360050239002,445110,0.004194423883543055
360050239002,445220,0.0004982561036372695
360050239002,446110,0.0009570648584101499
360050239002,722511,0.023894796435780043
360050239003,445110,0.10053475935828876
360050239003,812113,0.001059322033898305
360050239003,812910,0.00038299502106472615
360050239003,813110,0.0010200612036722202
360050239004,445110,0.01243460431327521
360050239004,517312,0.0006349206349206348
360050239004,611692,0.0006253908692933082
360050239004,722511,0.027900797165633304
360050239005,446110,0.005252100840336135
360050239005,447110,0.00592116393165285
360050239005,522110,0.00010552975939214858
360050239005,621111,0.0009497678345293373
360050239005,722511,0.00851581508515815
360050239005,811192,0.0007817080320500293
360050239006,446110,0.029674988224211017
360050240001,442299,0.03752759381898455
360050240001,447110,0.014631956912028725
360050240001,811111,0.007588075880758808
360050240001,811122,0.006896551724137931
360050240003,813110,0.014022787028922
360050241001,446110,0.007013815090329437
360050241001,523930,0.0006895362868470954
360050241001,722511,0.0775987224157956
360050241001,722513,0.019306540583136328
360050241002,446110,0.0008143322475570032
360050241002,448120,0.0017733990147783254
360050241002,448140,0.002278376139188069
360050241002,448210,0.000271370420624152
360050241002,491110,0.0007686395080707147
360050241002,722511,0.016453382084095063
360050241002,722513,0.016070236587807363
360050241003,446110,0.002434570906877663
360050241003,448140,0.005272407732864675
360050241003,611110,0.00042866328498964064
360050241003,624410,0.00025005358291062366
360050241003,722511,0.006170886075949367
360050241003,722513,0.06585081585081587
360050241004,445220,0.00016321201240411296
360050241004,453910,0.0068549045209727434
360050241004,722511,0.004826060727930828
360050241005,517312,0.01634242195789356
360050243001,443142,0.000322702092185231
360050243001,445120,0.000375125855700053
360050243001,453110,0.0014167650531286896
360050243001,722511,0.006260480715483511
360050243001,722513,0.019353373898828446
360050243001,722515,0.006391347099311701
360050243001,813110,0.0011061946902654867
360050243002,444130,0.0027837921435199505
360050243002,713110,0.0028375502482856467
360050243003,812112,0.0049738553755898475
360050243003,813110,0.006094702297233943
360050243004,446110,0.0019078990300901953
360050243004,446130,0.0011091085539997228
360050243004,621210,0.00017491691446562882
360050243004,722511,0.1294820717131474
360050243004,813110,0.002068680182043856
360050244001,238390,0.0040619446560040615
360050244001,446110,0.0044660449231577574
360050244001,517312,0.0016700066800267204
360050244001,611110,0.002968108620145248
360050244001,624410,0.0018945374171139878
360050244001,722511,0.006461617989144482
360050244001,812111,0.0010643959552953698
360050244002,446191,0.0013096978557504873
360050244002,611110,0.00015229044834307991
360050244002,621210,0.0012087026591458502
360050244002,621492,8.350730688935282e-05
360050244002,624410,0.00010660331384015595
360050244002,713940,0.002203389830508475
360050244002,722513,0.047225501770956316
360050245011,445110,0.005676442762535478
360050245011,624110,8.470269354565475e-05
360050245011,624410,0.0014293006954602867
360050245011,722511,0.02404000232318999
360050245012,311811,0.010094287298946202
360050245012,713990,0.005547850208044383
360050245013,445110,0.005756751099016119
360050245013,445120,0.11711711711711713
360050245014,813110,0.006036217303822936
360050245021,813110,0.002210759027266028
360050245022,3231,0.004056511400195832
360050245022,611110,0.0006952491309385864
360050245022,624410,0.0005149993562508047
360050245022,722511,0.04403804822293201
360050245023,445110,0.006614285160997965
360050245023,722513,0.008807134894091417
360050246001,562119,0.03430079155672823
360050246001,611699,0.012762829829604765
360050246001,621111,0.003414911781445646
360050246001,621210,0.0005691519635742745
360050246001,624410,0.0007335680751173709
360050247002,713990,0.0015941640841208506
360050248001,453110,0.006280193236714976
360050248001,453910,0.008188331627430911
360050248001,621111,0.017400204708290685
360050248001,621492,0.009231878831590335
360050248001,722511,0.0037604290146746296
360050248001,722513,0.00871141103935736
360050248001,722515,0.005273566249176005
360050248002,722511,0.058158319870759284
360050248003,446199,0.008766014834794335
360050248003,447110,0.004967140455448571
360050248003,611620,0.002004008016032064
360050248003,722515,0.009249679754942912
360050249001,611110,0.0014798372179060304
360050249001,611210,4.886725210964416e-05
360050249001,624410,0.0014093242302921512
360050249001,722513,0.0007879680701634177
360050250001,453910,0.026165413533834583
360050250001,522110,0.0052125100240577385
360050250001,621111,0.0004967709885742673
360050250001,621210,0.006289308176100629
360050250001,713940,0.0044194455604660505
360050250001,722511,0.006765899864682003
360050250001,722513,0.006830052229811169
360050250001,812111,0.006660168940870695
360050250001,812113,0.0024884464984002838
360050250001,813110,0.0007776049766718508
360050250002,611110,0.0019739376043137764
360050251001,445110,0.009758080910754221
360050251001,722515,0.027905848095122542
360050251002,531130,0.0010283833813245578
360050251002,811111,0.0022007042253521128
360050251002,811122,0.000429553264604811
360050251002,812112,0.002331455216631048
360050251003,446110,0.0006005104338687885
360050251003,621330,0.0013054830287206266
360050251003,624410,0.0012894906511927786
360050251003,713990,0.010040589617603077
360050251003,722511,0.0007506380423359856
360050251003,722513,0.007620651538439946
360050251003,811122,0.0007494379215588308
360050251003,812111,0.0011604293588627793
360050251004,445110,0.012102196324518151
360050251005,445210,0.0031603257566549165
360050251005,611110,0.005102040816326529
360050251006,446110,0.006352157409559222
360050251006,621511,0.00038732667131458667
360050251006,622310,7.746533426291733e-05
360050251007,446110,0.0006960609677929184
360050251007,532289,0.000312256049960968
360050251007,622310,0.00011986096128490952
360050251007,722511,0.006952841596130592
360050252001,311811,0.0069084628670120895
360050252001,453110,0.004985459077690071
360050252001,453910,0.004016064257028112
360050252001,531210,0.00037392496572354484
360050252001,621111,0.00548423283061199
360050252001,722410,0.007699950322901144
360050252001,722511,0.01635139805612456
360050252001,722513,0.008076728924785462
360050252001,812112,0.0008029931665178006
360050252002,621111,0.0245549416820135
360050253001,443142,0.007972892166633447
360050253001,445110,0.003976143141153081
360050253001,447110,0.02553579571363429
360050253001,517312,0.03189493433395872
360050253001,621111,0.006747113014142987
360050253001,621210,0.003907147782119053
360050253001,722513,0.012703252032520323
360050253002,446110,0.009321925679989785
360050253002,611110,0.003381710581936029
360050253003,445110,0.007647124016402527
360050253003,722511,0.7857142857142857
360050253003,722513,0.09069493521790342
360050254001,444130,0.0009652509652509653
360050254001,445110,0.012923076923076924
360050254001,453110,0.007687379884689301
360050254001,713990,0.0012292050793253956
360050254001,722511,0.00835976103415859
360050254001,722513,0.03025043603899223
360050254001,813110,0.003229813664596273
360050254002,445120,0.0014245014245014244
360050254002,446110,0.001619995371441796
360050254002,621410,0.006417410714285714
360050254002,813110,0.002061855670103093
360050255001,611110,0.002823207994250407
360050255001,621210,0.0110839445802771
360050255001,624410,0.004246573448412081
360050255001,813110,0.014377649560174488
360050255002,611110,0.000552730488613752
360050255002,621111,0.004138644593895499
360050255002,722511,0.07280912571585416
360050255003,611620,0.005950694247662227
360050256001,623110,0.0004912970241437393
360050256001,722511,0.01131506160422429
360050256001,812191,0.001176470588235294
360050256002,311811,0.002385923053981509
360050256002,441110,0.0009080859128237523
360050256002,445110,0.0038556871385293312
360050256002,621610,0.0015723270440251573
360050256002,624410,0.001436218342212218
360050256002,713940,0.015171503957783643
360050256002,813110,0.00011318619128466328
360050257001,441110,0.00873632192022591
360050257001,447110,0.010744564761185259
360050257001,448120,0.0014823261117445838
360050257001,453110,0.0120866590649943
360050257001,611692,0.00235263364266109
360050257001,624410,0.009223300970873786
360050257001,722511,0.054319371727748686
360050261001,532289,0.0010117617301125584
360050261001,621210,0.002537105163009007
360050261001,621492,0.0028628573669555674
360050263001,611692,0.0003045066991473812
360050263003,446110,0.00260778859527121
360050263003,722511,0.21428571428571427
360050263005,6233,0.00683030009253955
360050263005,622110,0.0016489211344577403
360050264001,445110,0.04894629503738953
360050264001,453110,0.0111731843575419
360050264001,519120,0.005483496783718233
360050264001,621511,0.0007216742843396682
360050264001,722511,0.008675799086757991
360050264001,812112,0.0012961762799740765
360050264002,611692,0.00529901589704769
360050264002,812113,0.00204865556978233
360050264003,446110,0.009627102120399708
360050264003,453110,0.014527845036319613
360050264003,611699,0.000998003992015968
360050264003,624410,0.000998003992015968
360050264003,811111,0.00015571473061351605
360050264003,813110,0.000124750499001996
360050264004,445120,0.015618898867629832
360050264004,722511,0.029886928654643527
360050264004,722513,0.06344221105527638
360050264004,812112,0.0037332646755921725
360050265001,445110,0.011187388761759473
360050265001,485113,0.00013368365306007024
360050265001,517312,0.005291005291005291
360050265001,532289,0.013367729831144466
360050265001,621498,0.0008382229673093043
360050265001,722511,0.03140105461117823
360050265002,611620,0.008035714285714285
360050265002,621210,0.01240186596882467
360050265003,446110,0.0021245008790467127
360050265003,448130,0.002110514198004605
360050265003,448210,0.0012396300181176695
360050265003,722511,0.006269592476489028
360050265003,722513,0.02425614489003881
360050265003,722515,0.0006919457514530861
360050265004,442110,0.010838933448948623
360050265004,491110,0.0023054223533751387
360050265004,722515,0.0009382623381497466
360050266011,446110,0.002580449301760777
360050266011,517312,0.014937759336099588
360050266011,532289,0.00031067961165048537
360050266011,812320,0.006915180983252296
360050266012,447110,0.008199210446401458
360050266012,722410,0.04974016332590943
360050266012,722511,0.01156972413646122
360050266013,445120,0.05887162714636141
360050266013,611110,0.0017557721007813187
360050266021,311811,0.007113821138211381
360050266021,453910,0.011212814645308924
360050266021,611110,0.00129590228291258
360050266021,621210,0.016051364365971106
360050266021,624410,0.0009501187648456057
360050266021,722511,0.006906906906906907
360050266021,722515,0.012338062924120914
360050266022,0,0.0003050640634533252
360050266022,311811,0.00625
360050266022,445110,0.0038819875776397524
360050266022,446110,0.005757956448911222
360050266022,446130,0.00272975432211101
360050266022,713940,0.006636395389451624
360050266022,722410,0.0073435504469987235
360050266022,722511,0.020557587514566114
360050266022,722513,0.008431195423065342
360050266022,722515,0.05931321540062435
360050266022,812113,0.004187020237264479
360050266023,445120,0.004883836131594918
360050266023,447110,0.04351464435146443
360050266023,453910,0.02603369065849924
360050266023,611692,0.005509641873278237
360050266023,621493,0.002094855036031507
360050266023,713940,0.004031519149715961
360050266023,722410,0.00934094447327452
360050266023,722511,0.012320899038676707
360050266023,722513,0.05230940456316082
360050266023,812111,0.00047801147227533465
360050266025,621210,0.012882447665056359
360050266025,713940,0.01187794388695474
360050267011,446110,0.007323026851098455
360050267011,611110,0.0008499386155444329
360050267011,621210,9.339975093399752e-05
360050267011,722511,0.004121638953591805
360050267011,722513,0.0071770334928229675
360050267012,445210,0.0017145306472353193
360050267012,713930,0.006523247744621791
360050267012,722511,0.0016302871116746671
360050267012,722513,0.018059558117195004
360050267013,0,7.718431614695894e-05
360050267013,443142,0.0038189269746646795
360050267013,813110,0.003284072249589491
360050267021,611110,0.005013159543802482
360050267021,624410,0.047821969696969696
360050269001,447110,0.005349945034811286
360050269001,448140,3.297627357116555e-05
360050269001,452210,0.003469631195089137
360050269001,531120,0.003503429852165448
360050269001,531130,0.00017542320849048328
360050269001,611110,0.00034243057220148613
360050269001,623312,0.007642427049559981
360050269001,713990,0.0004496173143540328
360050269001,722410,0.010225669957686884
360050269001,722511,0.00949667616334283
360050269003,812199,0.0008322434906669838
360050273001,445120,0.005669481302774428
360050273001,446110,0.002885131508319914
360050273001,621210,0.002294016440451157
360050273002,445110,0.007630594078531096
360050273002,611110,0.0007127345690702445
360050273002,722511,0.0002520584775667955
360050273003,445110,0.0028313334232169343
360050273003,623110,0.007724353410866169
360050273003,722511,0.0006067143049750572
360050273004,315990,0.009302801063177263
360050274011,445120,0.013820335636722606
360050274013,445110,0.008705114254624592
360050274013,722513,0.020484171322160148
360050274014,445110,0.017371812832726253
360050274014,621310,0.0032258064516129032
360050274020,713930,0.0006772518624426218
360050274021,611110,0.000269180154159047
360050274021,722511,0.02109704641350211
360050274021,813110,0.0018783984181908054
360050274022,722511,0.011244377811094455
360050274022,812191,0.00047092064987049677
360050274023,445110,0.007867148135856261
360050277001,445110,0.002491376006132618
360050277001,624410,0.0042140750105351885
360050277001,812112,0.00176678445229682
360050277002,447110,0.0077450104259755735
360050277002,713940,0.0008858180529719195
360050277002,722511,0.011680726800778715
360050277002,722513,0.027534418022528158
360050277004,624410,0.003589763384413479
360050277004,813110,0.017547867604614076
360050279001,444130,0.009200507614213198
360050279001,445120,0.0007730364873222016
360050279001,453910,0.011613308223477715
360050279001,713940,0.0025214840734832504
360050279001,713990,0.0005376952682816391
360050279001,722511,0.004095481770950846
360050279002,611692,0.004437446321213856
360050279002,812111,0.010554089709762531
360050279003,623110,0.0050280512331957235
360050279004,445110,0.026149684400360685
360050279004,621210,0.006822612085769979
360050279005,811420,0.006764919062575502
360050281001,611110,0.00022090294077039904
360050281001,624410,0.0032225943114982092
360050281003,522130,0.002072538860103627
360050281003,621210,0.004243560643442218
360050281003,623110,0.0034134261428284585
360050283001,445110,0.004130335016062414
360050283001,446110,0.00041347942939838736
360050283001,446191,0.006419753086419753
360050283001,448130,0.005374644325007904
360050283001,531130,0.0010799136069114474
360050283001,611110,5.8315838581758815e-05
360050283001,621111,0.00025960539979231567
360050283001,621210,6.984703499336453e-05
360050283001,621492,0.00014025245441795232
360050283001,621493,0.000778816199376947
360050283001,622310,6.984703499336453e-05
360050283001,624410,0.001204238921001927
360050283001,713940,0.0026192638122511697
360050283001,722410,0.02996845425867508
360050283001,722511,0.03243208936278243
360050283001,722513,0.015983321751216122
360050283001,722515,0.06873184898354308
360050283002,311811,0.00041528239202657814
360050283002,444120,0.00018173144635514867
360050283002,444130,0.009921139659119815
360050283002,445110,0.0035949670461354103
360050283002,447110,0.002960423808039888
360050283002,453910,0.005170193886619488
360050283002,531130,2.2716430794393584e-05
360050283002,611110,0.00048828125
360050283002,621111,6.105378838756945e-05
360050283002,621320,4.5503151093213205e-05
360050283002,621399,0.0033308660251665434
360050283002,722410,0.02009194686706733
360050283002,722511,0.011447582840949207
360050283002,722513,0.0170316301703163
360050283002,722515,0.0011554015020219526
360050284001,445110,0.002390450861195542
360050284001,446110,0.0016685087570141133
360050284001,447110,0.009384487993375656
360050284001,451211,0.005475843903791502
360050284001,488410,0.001768033946251768
360050284001,531120,0.002461427628024254
360050284001,611110,0.0021612535270456863
360050284001,611699,0.00024013928078285405
360050284001,621111,0.00040915660601938445
360050284001,621210,0.0005313722156095902
360050284001,621492,1.6225995667659158e-05
360050284001,621498,0.0007306726444674602
360050284001,622110,0.003049606558399326
360050284001,624410,0.0003006388575723412
360050284001,721110,0.0036021710382203326
360050284001,722511,0.04610194902548725
360050284001,722513,0.061857770494457405
360050284001,722515,0.05513847000423249
360050285001,621399,0.0031168831168831173
360050285001,624410,0.020735155513666358
360050285001,812199,0.00020828993959591752
360050285002,722320,0.05529075309818875
360050285002,722515,0.005512679162072767
360050285003,446110,0.0016029922522041145
360050285003,722511,0.007335494504370793
360050285003,722515,0.13531799729364005
360050285004,446110,0.003972852176791922
360050285004,532289,0.00032428926602529463
360050285004,722511,0.02413515687851971
360050285004,722513,0.04161248374512354
360050285004,722515,0.01990521327014218
360050286001,445120,0.019120458891013385
360050286001,621111,0.02625
360050286001,622110,0.002635006751831359
360050286002,445120,0.008010118043844857
360050286002,621111,0.0016146393972012918
360050286002,621210,0.04023972602739726
360050286002,622110,0.007853403141361256
360050286002,722511,0.04576659038901602
360050287001,611110,0.0007696670177428503
360050287001,624410,0.0006481406465202949
360050287002,811111,0.00019353590090961874
360050287003,442110,0.0060938452163315044
360050287003,621210,0.0010972130787798991
360050287003,722511,0.043653705062362436
360050287003,812112,0.0003245699448231094
360050288001,445120,0.012382367508667657
360050288001,446110,0.012981955082435414
360050288001,621999,0.0015128593040847204
360050288001,722513,0.03542604411600045
360050288002,446110,0.012463216202181064
360050288002,522110,0.0033504644671463134
360050288002,621111,0.009545753785385122
360050288003,447110,0.0029881504379185987
360050288003,621210,0.00024713732597413297
360050288003,722511,0.06206896551724138
360050288003,812113,0.00010271158586688578
360050288004,446130,0.0026041666666666665
360050288004,621111,0.013864818024263429
360050288004,621210,0.01338588670442226
360050289001,444130,0.00031486146095717883
360050289001,445110,0.00014188422247446084
360050289001,445120,0.001547787953050432
360050289001,446110,0.00029019152640742885
360050289001,446130,0.008686765457332652
360050289001,453110,0.004899005125113053
360050289001,517312,0.0002997601918465228
360050289001,611110,6.340349987319301e-05
360050289001,713940,0.0013864284063775706
360050289001,722511,0.0030501581563488482
360050289001,722513,0.008504126779255711
360050289001,722515,0.02598314606741573
360050289002,445110,0.00574891236793039
360050289002,523930,0.0021375581541556647
360050289002,531311,0.00012586532410320956
360050289002,621210,0.001257387149503332
360050289002,722511,0.024930747922437674
360050289003,446110,0.0030309364548494985
360050289003,447110,0.0033768459251045805
360050289003,453991,0.0007767593599502874
360050289003,611110,0.00031200243956238944
360050289003,611620,0.0002663825253063399
360050289003,621111,0.0001489319257023282
360050289003,623110,0.0008347245409015025
360050289003,624410,0.00026619343389529726
360050289003,722511,0.01040857542333385
360050289003,722513,0.008790072388831437
360050289003,811111,0.000992063492063492
360050289003,811192,0.0024187049480078474
360050289003,813110,0.0013290298082399847
360050289004,621210,0.00010060362173038228
360050293012,623110,0.003324675324675325
360050293021,611110,5.663079504163721e-05
360050293022,445110,0.0014837795912861671
360050293022,446110,0.001888446752546031
360050293022,621399,0.0005949851253718657
360050293022,621410,0.006493506493506494
360050293022,624410,0.0016750418760469012
360050293022,722511,0.009181969949916529
360050293023,621210,1.6595031447584594e-05
360050293023,623312,8.297515723792297e-06
360050293023,713940,0.0003609419339849649
360050293023,722511,1.6595031447584594e-05
360050293024,623110,0.0003783579265985623
360050293024,624410,0.01497005988023952
360050295001,0,0.0030257186081694407
360050295001,238330,0.0008698015765153574
360050295001,448110,0.0034633612832664965
360050295001,522110,0.002619818153798736
360050295001,621111,0.0007520553843724449
360050295001,621999,0.00010872519706441967
360050295001,713940,0.0032958984375
360050295001,722511,0.006812796208530807
360050295001,722513,0.002363218771264593
360050295001,812112,0.00046515954972555597
360050295001,812113,0.00020751193193608637
360050295001,812199,0.003573342862247633
360050295002,453910,0.001213101496158512
360050295002,621210,0.0015394765779634925
360050295002,621330,9.618159084351256e-05
360050295002,722511,0.02198852772466539
360050295002,722513,0.007562428769990903
360050295002,722515,0.002729478366356652
360050295004,445110,0.0032651995036896754
360050295004,446110,0.014522821576763488
360050295004,713940,0.009423294383716549
360050295004,722515,0.002553812477198103
360050296001,443142,0.006437768240343348
360050296001,444130,0.018338727076591156
360050296001,445110,0.004263857536995234
360050296001,446110,0.00030873726458783575
360050296001,522390,0.00018917896329928116
360050296001,532111,0.001844532279314888
360050296001,611110,9.333291852036213e-05
360050296001,621210,0.0001616902015737846
360050296001,621330,0.0017924067133778718
360050296001,621492,0.00047923322683706066
360050296001,622310,0.006768924801904224
360050296001,624410,0.0006222194568024142
360050296001,713940,0.002911457441342696
360050296001,722410,0.03049257232212666
360050296001,722511,0.07781159252217773
360050296001,722515,0.023001095290251915
360050296001,811111,0.0014767932489451474
360050296001,812112,0.00519376747902517
360050296002,622110,0.000951445791291393
360050297001,446110,0.0014246282610631286
360050297001,621111,0.0005432199361716575
360050297001,623312,0.003997130265450446
360050297001,624120,0.0013306719893546241
360050297001,722511,0.0038917089678511
360050297001,722513,0.01026694045174538
360050297001,722515,0.05165510080999168
360050297002,611110,0.0004835955327862658
360050297002,621310,0.004559431661541724
360050297002,713940,0.0038427431274017146
360050297002,722511,0.07624633431085044
360050297003,621330,0.0005566379070414695
360050297003,623110,0.0024993305364634467
360050300001,445120,0.02362948960302457
360050300001,446110,0.0015916325602546614
360050300001,611110,0.0010732784768778484
360050300001,722513,0.0633613361683598
360050300001,722515,0.10559006211180125
360050300001,812112,0.0009006713018577481
360050300001,812199,0.0011588518452487074
360050300001,812320,0.08673250322026621
360050300002,624410,0.0033076074972436605
360050300002,722511,0.03605313092979128
360050300003,444120,0.0003716090672612412
360050300003,446110,0.002126980750824205
360050300003,453110,0.013209568011424493
360050300003,722410,0.0018079336382005747
360050300003,722511,0.01978891820580475
360050300003,722513,0.004573547589616811
360050300004,445120,0.0007223343191722639
360050300004,621111,0.0041092579163645145
360050300004,722511,0.013595884982675135
360050300005,713990,0.0002902772147400768
360050300006,611620,0.0015303389700818733
360050300006,813110,0.0013007881245695925
360050301001,623110,0.002527716186252772
360050301002,448120,0.003190070181543994
360050301002,621210,0.0014251781472684089
360050302003,813110,0.00023342670401493927
360050302004,621111,0.0012539899680802553
360050302005,446110,0.000810849161784679
360050302005,611620,0.0026817219477769942
360050302005,621111,0.00494001411432604
360050302005,621210,0.0029022895840051595
360050302005,624410,0.0023141161082603882
360050302005,722511,0.11816192560175055
360050302005,722513,0.001662240781658592
360050302005,812113,6.750599115671516e-05
360050302006,611110,0.0006590276153829801
360050302006,624410,0.0009141350794021982
360050302006,813110,0.002074115044247788
360050307011,621210,0.021052631578947368
